chr	start	end	length	CpGcount	GCcontent	pctGC	obsExp
chr16	31243051	31244184	1134	95	830	0.732	0.626
chr16	31340801	31341900	1100	50	659	0.599	0.51
chr16	31342529	31343504	976	64	630	0.645	0.63
chr16	31380457	31380688	232	17	183	0.789	0.471
chr16	31383037	31383267	231	14	148	0.641	0.602
chr16	31383597	31383832	236	19	153	0.648	0.781
chr16	31438913	31439562	650	76	478	0.735	0.87
chr16	31447205	31448278	1074	65	711	0.662	0.556
chr16	31453398	31453602	205	23	146	0.712	0.914
chr16	31453969	31454562	594	61	420	0.707	0.824
chr16	31469673	31471477	1805	177	1188	0.658	0.907
chr16	31473751	31473873	123	9	81	0.659	0.688
chr16	31475792	31476177	386	42	285	0.738	0.808
chr16	31483316	31484252	937	70	634	0.677	0.654
chr16	31487153	31489387	2235	169	1473	0.659	0.708
chr16	31498671	31500562	1892	173	1296	0.685	0.78
chr16	31519303	31519954	652	62	453	0.695	0.792
chr16	31540559	31541517	959	58	606	0.632	0.617
chr16	31548362	31549185	824	67	556	0.675	0.724
chr16	31579832	31580345	514	32	309	0.601	0.689
chr16	31580611	31581004	394	56	306	0.777	0.956
chr16	31711870	31712363	494	47	341	0.69	0.8
chr16	31724564	31725072	509	46	336	0.66	0.835
chr16	31830661	31831583	923	69	618	0.67	0.678
chr16	31847640	31848162	523	43	393	0.751	0.584
chr16	31884664	31885623	960	63	579	0.603	0.726
chr16	31993247	31993551	305	33	217	0.711	0.875
chr16	32095405	32097328	1924	186	1258	0.654	0.927
chr16	32126967	32128144	1178	140	816	0.693	1.035
chr16	32199234	32199677	444	55	333	0.75	0.945
chr16	32213584	32214283	700	72	503	0.719	0.799
chr16	32252570	32252789	220	17	142	0.645	0.76
chr16	32264272	32265801	1530	93	924	0.604	0.678
chr16	32289779	32290598	820	81	571	0.696	0.818
chr16	32300658	32300864	207	11	130	0.628	0.539
chr16	32300979	32301465	487	35	324	0.665	0.65
chr16	32321248	32322224	977	103	688	0.704	0.874
chr16	32359440	32360654	1215	124	863	0.71	0.83
chr16	32452539	32452850	312	21	206	0.66	0.633
chr16	32473077	32473411	335	19	196	0.585	0.667
chr16	32485593	32486081	489	25	321	0.656	0.516
chr16	32489864	32490079	216	27	150	0.694	1.155
chr16	32661858	32662687	830	84	577	0.695	0.844
chr16	32686330	32687868	1539	92	927	0.602	0.671
chr16	32699304	32699531	228	16	153	0.671	0.64
chr16	32699703	32700213	511	16	259	0.507	0.492
chr16	32737826	32738509	684	68	491	0.718	0.774
chr16	32752431	32752851	421	51	318	0.755	0.907
chr16	32822468	32823586	1119	133	773	0.691	1.026
chr16	32857264	32858272	1009	116	697	0.691	0.984
chr16	32896095	32897682	1588	187	1205	0.759	0.819
chr16	32936783	32937103	321	34	227	0.707	0.876
chr16	33038623	33040608	1986	192	1303	0.656	0.919
chr16	33070246	33071360	1115	112	768	0.689	0.885
chr16	33140209	33140650	442	54	332	0.751	0.932
chr16	33154560	33155280	721	70	513	0.712	0.77
chr16	33193124	33193336	213	7	95	0.446	0.71
chr16	33193539	33193758	220	17	142	0.645	0.764
chr16	33205212	33206733	1522	93	920	0.604	0.681
chr16	33230372	33231213	842	85	583	0.692	0.846
chr16	33249652	33249864	213	7	95	0.446	0.71
chr16	33250072	33250321	250	18	163	0.652	0.685
chr16	33261747	33263268	1522	93	920	0.604	0.681
chr16	33286911	33287752	842	85	583	0.692	0.846
chr16	33298049	33298252	204	11	127	0.623	0.557
chr16	33298370	33299100	731	46	462	0.632	0.63
chr16	33318500	33319650	1151	107	793	0.689	0.807
chr16	33356626	33357830	1205	122	854	0.709	0.827
chr16	33374050	33374204	155	14	99	0.639	0.886
chr16	33483220	33483762	543	41	364	0.67	0.681
chr16	33509703	33510129	427	42	280	0.656	0.915
chr16	33572897	33573917	1021	133	738	0.723	1.004
chr16	33627250	33627608	359	23	242	0.674	0.569
chr16	33730552	33730846	295	30	203	0.688	0.889
chr16	33760710	33761027	318	25	190	0.597	0.884
chr16	33777669	33779361	1693	191	1278	0.755	0.794
chr16	33817089	33818113	1025	112	707	0.69	0.936
chr16	33852608	33853697	1090	113	710	0.651	0.996
chr16	33935327	33935691	365	22	212	0.581	0.731
chr16	33936401	33937265	865	53	515	0.595	0.711
chr16	33937746	33939356	1611	94	1017	0.631	0.587
chr16	33942568	33942877	310	25	183	0.59	0.926
chr16	33943191	33944206	1016	63	646	0.636	0.615
chr16	33949459	33949675	217	15	143	0.659	0.668
chr16	33952576	33952749	174	11	94	0.54	0.892
chr16	33956467	33957087	621	33	371	0.597	0.616
chr16	33959282	33959799	518	24	307	0.593	0.529
chr16	33961128	33966424	5297	450	3411	0.644	0.82
chr16	34208242	34209338	1097	98	777	0.708	0.713
chr16	34213458	34214370	913	48	531	0.582	0.622
chr16	34233029	34233153	125	6	57	0.456	0.924
chr16	34256651	34257742	1092	96	779	0.713	0.699
chr16	34295216	34296140	925	60	596	0.644	0.638
chr16	34375039	34375729	691	38	411	0.595	0.632
chr16	34378118	34378864	747	38	448	0.6	0.569
chr16	34404075	34404785	711	53	436	0.613	0.804
chr16	34407674	34407983	310	25	210	0.677	0.703
chr16	34429767	34430475	709	34	425	0.599	0.54
chr16	34430835	34430946	112	11	71	0.634	0.979
chr16	34441636	34442790	1155	66	704	0.61	0.634
chr16	34489818	34490098	281	21	186	0.662	0.703
chr16	34578612	34579004	393	27	258	0.656	0.661
chr16	34586759	34587122	364	31	240	0.659	0.785
chr16	34625440	34625576	137	10	75	0.547	1.041
chr16	34648756	34649104	349	19	213	0.61	0.599
chr16	34659664	34660012	349	30	231	0.662	0.785
chr16	34726710	34726935	226	20	152	0.673	0.786
chr16	34740243	34741495	1253	72	760	0.607	0.643
chr16	34760388	34760608	221	12	139	0.629	0.559
chr16	34777833	34778108	276	22	183	0.663	0.756
chr16	34787199	34787599	401	31	257	0.641	0.757
chr16	34808479	34810043	1565	100	1024	0.654	0.611
chr16	34848560	34848826	267	17	154	0.577	0.782
chr16	34983395	34983708	314	17	215	0.685	0.465
chr16	34983950	34984330	381	21	246	0.646	0.529
chr16	35026951	35027055	105	8	64	0.61	0.891
chr16	35027494	35027666	173	6	86	0.497	0.564
chr16	35029890	35030234	345	20	203	0.588	0.673
chr16	46461140	46462858	1719	130	1038	0.604	0.885
chr16	46489107	46489304	198	13	119	0.601	0.733
chr16	46569363	46569582	220	13	125	0.568	0.733
chr16	46602677	46603615	939	57	591	0.629	0.621
chr16	46607385	46607920	536	28	326	0.608	0.567
chr16	46654922	46655375	454	46	319	0.703	0.825
chr16	46660539	46660881	343	25	210	0.612	0.779
chr16	46683559	46683791	233	15	130	0.558	0.847
chr16	46687219	46687930	712	58	492	0.691	0.683
chr16	46722296	46724277	1982	150	1239	0.625	0.775
chr16	46728359	46728492	134	13	112	0.836	0.557
chr16	46823935	46824234	300	29	219	0.73	0.726
chr16	46864511	46865501	991	127	744	0.751	0.912
chr16	46877887	46878546	660	70	461	0.698	0.876
chr16	46917567	46919160	1594	148	1073	0.673	0.824
chr16	46963404	46964011	608	33	383	0.63	0.555
chr16	47006357	47008030	1674	148	1049	0.627	0.903
chr16	47033540	47034568	1029	74	734	0.713	0.565
chr16	47047720	47048198	479	32	314	0.656	0.622
chr16	47071430	47072289	860	82	597	0.694	0.802
chr16	47175869	47175997	129	11	69	0.535	1.205
chr16	47176837	47177056	220	35	175	0.795	1.008
chr16	47177224	47178598	1375	196	1046	0.761	0.987
chr16	47214465	47215403	939	65	646	0.688	0.585
chr16	47216769	47217020	252	21	151	0.599	0.933
chr16	47494797	47495600	804	79	553	0.688	0.831
chr16	48055107	48055366	260	20	159	0.612	0.832
chr16	48093068	48093742	675	36	435	0.644	0.514
chr16	48190620	48191007	388	19	227	0.585	0.573
chr16	48191199	48191335	137	6	68	0.496	0.711
chr16	48278085	48278656	572	57	401	0.701	0.811
chr16	48298160	48298259	100	5	60	0.6	0.556
chr16	48381537	48381643	107	8	68	0.636	0.741
chr16	48399769	48400208	440	37	281	0.639	0.826
chr16	48418304	48419870	1567	207	1172	0.748	0.949
chr16	48450662	48451288	627	50	425	0.678	0.695
chr16	48516956	48517631	676	46	471	0.697	0.563
chr16	48530564	48530955	392	30	255	0.651	0.725
chr16	48542675	48542996	322	21	231	0.717	0.507
chr16	48643297	48644302	1006	122	715	0.711	0.964
chr16	48656752	48657534	783	43	443	0.566	0.695
chr16	48808187	48808463	277	18	161	0.581	0.78
chr16	48844273	48845331	1059	100	746	0.704	0.762
chr16	48985222	48986062	841	64	607	0.722	0.585
chr16	49244217	49244988	772	51	524	0.679	0.574
chr16	49308874	49309336	463	31	293	0.633	0.67
chr16	49311279	49311811	533	30	289	0.542	0.78
chr16	49311953	49312392	440	33	267	0.607	0.815
chr16	49313279	49317523	4245	358	2751	0.648	0.805
chr16	49441038	49441296	259	21	132	0.51	1.284
chr16	49448518	49448901	384	14	190	0.495	0.613
chr16	49498973	49499387	415	30	287	0.692	0.629
chr16	49525159	49525760	602	26	324	0.538	0.599
chr16	49526313	49526641	329	38	248	0.754	0.813
chr16	49594525	49594705	181	10	94	0.519	0.82
chr16	49614943	49615049	107	4	56	0.523	0.572
chr16	49620453	49620561	109	10	71	0.651	0.865
chr16	49623795	49623940	146	7	77	0.527	0.757
chr16	49634640	49634811	172	15	104	0.605	0.984
chr16	49669619	49671244	1626	83	980	0.603	0.563
chr16	49671562	49672726	1165	64	703	0.603	0.613
chr16	49686545	49686670	126	8	69	0.548	0.847
chr16	49698085	49698223	139	16	107	0.77	0.783
chr16	49731728	49732060	333	15	197	0.592	0.516
chr16	49732176	49732713	538	31	334	0.621	0.605
chr16	49789226	49789364	139	6	66	0.475	0.883
chr16	49802047	49802361	315	22	197	0.625	0.718
chr16	49872413	49872927	515	60	402	0.781	0.766
chr16	49888278	49890319	2042	208	1475	0.722	0.785
chr16	49890492	49892011	1520	158	1071	0.705	0.838
chr16	49892143	49893328	1186	107	852	0.718	0.701
chr16	49902312	49902440	129	15	98	0.76	0.806
chr16	49910247	49910813	567	46	417	0.735	0.646
chr16	50058905	50060013	1109	82	667	0.601	0.823
chr16	50099761	50100625	865	102	624	0.721	0.909
chr16	50186405	50186649	245	19	169	0.69	0.657
chr16	50186768	50188231	1464	197	1120	0.765	0.924
chr16	50278697	50278828	132	10	92	0.697	0.626
chr16	50279617	50280577	961	98	728	0.758	0.712
chr16	50347823	50347954	132	9	81	0.614	0.724
chr16	50402099	50403038	940	124	697	0.741	0.962
chr16	50425295	50425442	148	13	91	0.615	0.982
chr16	50501778	50502495	718	67	515	0.717	0.727
chr16	50581435	50583436	2002	199	1422	0.71	0.802
chr16	50613130	50613681	552	45	338	0.612	1.038
chr16	50699098	50699464	367	23	222	0.605	0.692
chr16	50707415	50708073	659	68	448	0.68	0.894
chr16	50727168	50727574	407	40	297	0.73	0.766
chr16	50745080	50745213	134	11	83	0.619	0.856
chr16	50775495	50776653	1159	122	817	0.705	0.847
chr16	50875138	50875323	186	22	121	0.651	1.127
chr16	51026785	51026900	116	7	69	0.595	0.694
chr16	51129954	51130090	137	8	77	0.562	0.741
chr16	51147491	51148013	523	43	319	0.61	0.897
chr16	51168267	51169111	845	77	583	0.69	0.766
chr16	51171014	51171280	267	16	157	0.588	0.693
chr16	51174819	51175028	210	7	104	0.495	0.593
chr16	51175481	51175745	265	18	166	0.626	0.703
chr16	51183420	51185106	1687	128	1083	0.642	0.737
chr16	51185497	51185857	361	46	285	0.789	0.823
chr16	51185984	51187148	1165	105	808	0.694	0.75
chr16	51187572	51187877	306	27	191	0.624	0.937
chr16	51188145	51189362	1218	77	737	0.605	0.704
chr16	51189714	51190310	597	51	361	0.605	0.939
chr16	51279025	51279279	255	10	115	0.451	0.771
chr16	51684824	51685056	233	11	136	0.584	0.555
chr16	51796192	51796306	115	10	81	0.704	0.733
chr16	52579208	52579375	168	9	86	0.512	0.822
chr16	52579617	52581611	1995	196	1419	0.711	0.778
chr16	52969509	52969625	117	8	80	0.684	0.603
chr16	53088769	53089263	495	49	351	0.709	0.788
chr16	53163826	53165839	2014	249	1488	0.739	0.906
chr16	53406899	53407755	857	58	534	0.623	0.698
chr16	53455312	53455461	150	11	111	0.74	0.543
chr16	53468075	53469402	1328	121	825	0.621	0.945
chr16	53536502	53537743	1242	114	881	0.709	0.733
chr16	53544013	53544231	219	13	118	0.539	0.822
chr16	53572687	53573575	889	65	625	0.703	0.594
chr16	53576242	53576386	145	13	96	0.662	0.818
chr16	53594148	53594333	186	11	102	0.548	0.794
chr16	53658822	53659553	732	48	519	0.709	0.522
chr16	53731425	53732717	1293	96	938	0.725	0.564
chr16	53737753	53738236	484	43	302	0.624	0.95
chr16	54076042	54076385	344	26	204	0.593	0.861
chr16	54155563	54155766	204	8	103	0.505	0.642
chr16	54155920	54156154	235	20	165	0.702	0.696
chr16	54205940	54206352	413	14	193	0.467	0.628
chr16	54210763	54210992	230	6	105	0.457	0.511
chr16	54211519	54211677	159	13	91	0.572	1.013
chr16	54228191	54228466	276	19	184	0.667	0.622
chr16	54315615	54317214	1600	113	998	0.624	0.729
chr16	54317633	54323659	6027	510	3966	0.658	0.782
chr16	54324123	54325751	1629	113	989	0.607	0.762
chr16	54351118	54351215	98	4	47	0.48	0.713
chr16	54404384	54404776	393	19	213	0.542	0.659
chr16	54542240	54542368	129	8	72	0.558	0.797
chr16	54545866	54546576	711	26	357	0.502	0.581
chr16	54611592	54611727	136	8	82	0.603	0.72
chr16	54619629	54619779	151	5	75	0.497	0.631
chr16	54619969	54620117	149	10	88	0.591	0.803
chr16	54628759	54628891	133	9	91	0.684	0.654
chr16	54685476	54685660	185	9	103	0.557	0.645
chr16	54863758	54863847	90	12	70	0.778	0.888
chr16	54962001	54965648	3648	363	2442	0.669	0.897
chr16	54965878	54967806	1929	177	1282	0.665	0.831
chr16	54968727	54969273	547	29	304	0.556	0.692
chr16	54970181	54973232	3052	202	1832	0.6	0.736
chr16	54973383	54973979	597	32	346	0.58	0.655
chr16	55052929	55053100	172	12	106	0.616	0.741
chr16	55067647	55067724	78	4	38	0.487	0.874
chr16	55090618	55091249	632	57	378	0.598	1.031
chr16	55357253	55359059	1807	138	1225	0.678	0.666
chr16	55360255	55360402	148	14	97	0.655	0.902
chr16	55362788	55363343	556	38	353	0.635	0.686
chr16	55364824	55365966	1143	70	685	0.599	0.688
chr16	55404931	55405263	333	20	193	0.58	0.732
chr16	55512806	55513715	910	78	621	0.682	0.746
chr16	55513890	55514464	575	30	334	0.581	0.665
chr16	55542975	55543408	434	43	308	0.71	0.825
chr16	55632863	55633001	139	10	83	0.597	0.808
chr16	55689477	55690896	1420	131	946	0.666	0.832
chr16	55705480	55705639	160	10	90	0.562	0.792
chr16	55794631	55794965	335	23	194	0.579	0.82
chr16	55866530	55866970	441	29	257	0.583	0.775
chr16	56022799	56023735	937	60	653	0.697	0.527
chr16	56224419	56226313	1895	193	1316	0.694	0.856
chr16	56227601	56227773	173	14	106	0.613	0.888
chr16	56227919	56228559	641	43	376	0.587	0.796
chr16	56352186	56352331	146	11	95	0.651	0.712
chr16	56374399	56374759	361	20	239	0.662	0.521
chr16	56388911	56389035	125	9	70	0.56	0.957
chr16	56390336	56390898	563	26	323	0.574	0.577
chr16	56397908	56397988	81	7	53	0.654	0.926
chr16	56458402	56459746	1345	153	1006	0.748	0.829
chr16	56484752	56486338	1587	90	903	0.569	0.718
chr16	56553553	56554076	524	55	375	0.716	0.834
chr16	56623069	56623915	847	85	580	0.685	0.857
chr16	56642161	56642850	690	57	437	0.633	0.826
chr16	56651015	56651473	459	43	310	0.675	0.825
chr16	56659184	56659661	478	52	337	0.705	0.883
chr16	56666001	56666642	642	64	452	0.704	0.81
chr16	56669079	56669699	621	62	434	0.699	0.827
chr16	56671970	56672593	624	57	414	0.663	0.838
chr16	56677216	56677556	341	27	237	0.695	0.658
chr16	56681917	56682012	96	10	71	0.74	0.762
chr16	56691569	56692012	444	34	302	0.68	0.663
chr16	56696895	56697294	400	35	269	0.672	0.778
chr16	56701994	56702209	216	25	159	0.736	0.855
chr16	56703439	56703681	243	22	173	0.712	0.716
chr16	56709703	56710037	335	25	225	0.672	0.665
chr16	56715993	56716503	511	41	335	0.656	0.748
chr16	56763872	56764529	658	60	454	0.69	0.787
chr16	56773233	56774799	1567	131	1182	0.754	0.588
chr16	56965513	56965592	80	7	51	0.638	0.87
chr16	56965753	56966856	1104	102	762	0.69	0.781
chr16	56998571	56998706	136	11	87	0.64	0.793
chr16	57023282	57023856	575	51	402	0.699	0.762
chr16	57125732	57127111	1380	156	996	0.722	0.868
chr16	57218991	57219807	817	49	477	0.584	0.721
chr16	57219959	57221273	1315	83	807	0.614	0.69
chr16	57234518	57235745	1228	91	886	0.721	0.57
chr16	57278614	57279701	1088	100	725	0.666	0.828
chr16	57317763	57318943	1181	124	832	0.704	0.849
chr16	57333714	57333990	277	21	159	0.574	0.921
chr16	57334416	57335240	825	46	457	0.554	0.747
chr16	57416021	57416232	212	15	141	0.665	0.64
chr16	57450655	57450786	132	10	84	0.636	0.749
chr16	57474261	57474398	138	6	66	0.478	0.786
chr16	57480781	57481911	1131	91	749	0.662	0.738
chr16	57496506	57497026	521	49	350	0.672	0.842
chr16	57513263	57513562	300	18	197	0.657	0.567
chr16	57520015	57520521	507	57	383	0.755	0.788
chr16	57552047	57552162	116	12	84	0.724	0.888
chr16	57562495	57563312	818	119	620	0.758	1.014
chr16	57569920	57571225	1306	124	920	0.704	0.765
chr16	57736005	57736119	115	7	69	0.6	0.683
chr16	57759992	57760217	226	24	149	0.659	0.979
chr16	57768851	57770225	1375	77	838	0.609	0.636
chr16	57786693	57786794	102	7	63	0.618	0.72
chr16	57787041	57787393	353	26	248	0.703	0.597
chr16	57831504	57831843	340	23	224	0.659	0.632
chr16	57832050	57832297	248	18	175	0.706	0.583
chr16	57835980	57836946	967	105	676	0.699	0.925
chr16	57872416	57872549	134	7	65	0.485	0.914
chr16	57917906	57918352	447	41	315	0.705	0.739
chr16	58018499	58019524	1026	88	713	0.695	0.728
chr16	58019664	58019998	335	24	228	0.681	0.619
chr16	58030383	58031634	1252	107	814	0.65	0.818
chr16	58031920	58032088	169	10	119	0.704	0.487
chr16	58034080	58035549	1470	163	1092	0.743	0.823
chr16	58058330	58059214	885	60	529	0.598	0.778
chr16	58059332	58061465	2134	223	1547	0.725	0.796
chr16	58073862	58073985	124	10	79	0.637	0.795
chr16	58079080	58079308	229	19	160	0.699	0.76
chr16	58121071	58121706	636	21	292	0.459	1.202
chr16	58162718	58163701	984	88	640	0.65	0.85
chr16	58191928	58192289	362	21	190	0.525	0.861
chr16	58231298	58232243	946	139	754	0.797	0.948
chr16	58283784	58284046	263	30	187	0.711	0.903
chr16	58324876	58325057	182	11	112	0.615	0.639
chr16	58370654	58370926	273	15	137	0.502	0.883
chr16	58426229	58426866	638	59	407	0.638	0.911
chr16	58429858	58431585	1728	132	1293	0.748	0.546
chr16	58497120	58498776	1657	206	1232	0.744	0.904
chr16	58521609	58521825	217	22	154	0.71	0.807
chr16	58535076	58535575	500	35	331	0.662	0.64
chr16	58545389	58545513	125	8	83	0.664	0.581
chr16	58549028	58550240	1213	134	865	0.713	0.869
chr16	58662976	58664452	1477	107	912	0.617	0.778
chr16	58718452	58718769	318	25	206	0.648	0.75
chr16	58767229	58768376	1148	89	749	0.652	0.733
chr16	58782674	58783183	510	43	378	0.741	0.614
chr16	58783679	58783899	221	14	114	0.516	0.963
chr16	58824038	58824224	187	7	96	0.513	0.606
chr16	58824696	58825041	346	22	245	0.708	0.512
chr16	58880053	58880826	774	57	529	0.683	0.633
chr16	59017090	59017378	289	16	161	0.557	0.722
chr16	59367453	59367657	205	10	111	0.541	0.678
chr16	59397208	59397307	100	6	64	0.64	0.601
chr16	59554929	59555051	123	5	75	0.61	0.456
chr16	59555309	59555788	480	14	254	0.529	0.513
chr16	59556180	59556287	108	7	59	0.546	1.264
chr16	59598921	59599173	253	16	147	0.581	0.768
chr16	59788854	59789039	186	12	117	0.629	0.66
chr16	60010737	60010859	123	9	68	0.553	0.971
chr16	60391918	60391982	65	8	48	0.738	0.963
chr16	60556831	60557035	205	14	114	0.556	0.886
chr16	61161800	61162001	202	11	110	0.545	0.743
chr16	61162657	61163147	491	45	363	0.739	0.676
chr16	61615686	61615787	102	6	68	0.667	0.537
chr16	61816082	61816351	270	22	165	0.611	0.874
chr16	61835459	61835728	270	18	163	0.604	0.733
chr16	61952309	61952578	270	20	161	0.596	0.839
chr16	62068479	62070812	2334	157	1398	0.599	0.751
chr16	62442855	62442983	129	13	86	0.667	0.907
chr16	62758696	62759106	411	38	305	0.742	0.673
chr16	63154018	63154181	164	12	96	0.585	0.858
chr16	63163414	63163888	475	34	343	0.722	0.549
chr16	63422080	63422332	253	18	150	0.593	0.819
chr16	63650853	63651583	731	51	462	0.632	0.711
chr16	64106459	64106608	150	19	117	0.78	0.861
chr16	64377806	64378158	353	38	264	0.748	0.77
chr16	64703244	64703538	295	16	158	0.536	0.757
chr16	64984724	64985071	348	22	195	0.56	0.806
chr16	65105541	65105711	171	6	84	0.491	0.583
chr16	65154435	65154527	93	4	48	0.516	0.675
chr16	65154700	65157729	3030	235	2019	0.666	0.699
chr16	65267003	65267268	266	13	161	0.605	0.56
chr16	65585162	65585342	181	10	101	0.558	0.711
chr16	65724004	65724273	270	17	162	0.6	0.701
chr16	65953400	65953442	43	4	28	0.651	0.92
chr16	65953715	65953837	123	8	59	0.48	1.134
chr16	66162203	66162256	54	4	28	0.519	1.155
chr16	66304342	66304651	310	36	236	0.761	0.802
chr16	66420885	66420976	92	6	46	0.5	1.062
chr16	66436610	66437002	393	46	267	0.679	1.014
chr16	66440625	66440959	335	20	216	0.645	0.586
chr16	66460529	66462214	1686	192	1238	0.734	0.845
chr16	66548232	66548518	287	19	189	0.659	0.617
chr16	66583260	66584136	877	87	605	0.69	0.834
chr16	66586319	66586720	402	42	255	0.634	1.063
chr16	66600071	66600882	812	55	512	0.631	0.681
chr16	66612757	66612975	219	21	138	0.63	0.979
chr16	66613120	66613703	584	50	394	0.675	0.767
chr16	66638031	66639562	1532	166	1138	0.743	0.796
chr16	66664431	66665249	819	61	587	0.717	0.581
chr16	66729871	66731263	1393	164	1050	0.754	0.839
chr16	66785066	66785871	806	106	618	0.767	0.896
chr16	66834810	66835632	823	60	539	0.655	0.684
chr16	66864416	66864975	560	74	422	0.754	0.938
